doi,journal,title,publisher,manual_license,manual_status,oag_license,oag_status,license_url,provenance,source
10.1371/journal.pone.0016273,PLoS One,"Isolation of bacterial ribosomes with monolith chromatography

",PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0016273,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0016273 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0013706,PLoS One,Key steps in developing a cognitive vaccine against traumatic flashbacks; visuospatial tetris versu verbal pub quiz,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0013706,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0013706 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0024044,PLoS One,Lowe Syndrome protein OCRL1 supports maturation of polarized epithelial cells,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0024044,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0024044 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0023870,PLoS One,Mycobacterium tuberculosis lineage influences innate immune response and virulence and is associated with distinct cell envelope lipid profiles,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0023870,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0023870 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
,PLoS One,Pathway analysis of AD GWAS,PLoS,,,,,,,wellcome-10-11
,PLoS One,PPAR in pulmonary hypertension,PLoS,,,,,,,wellcome-10-11
,PLoS One,Prevalence and predictors of vitimin D,PLoS,,,,,,,wellcome-10-11
10.1371/journal.pone.0012798,PLoS One,"Regulation of Thromboxane Receptor Signaling at Multiple Levels by Oxidative Stress-Induced Stabilization, Relocation and Enhanced Responsiveness",PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0012798,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0012798 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0009537,PLoS One,Scyl1 at Golgi,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0009537,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0009537 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
,PLoS One,SGK1 promoter methylation,PLoS,,,,,,,wellcome-10-11
10.1371/journal.pone.0017765,PLoS One,Ten years of surveillance for Invasive Streptococcus pneumoniae during the era of anliretroviral sca,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0017765,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0017765 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0020245,PLoS One,The immunomodulatory role of syncytiotrophoblast microvesicles,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0020245,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0020245 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0014170,PLoS One,The management of Staphylococcus aureus bacteremia in the United Kingdom and Vietnam: a multi-centre evaluation,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0014170,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0014170 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0013260,PLoS One,The potential of medical abortion to reduce maternal mortality in Africa: what benefits for Tanzania and Ethiopia?,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0013260,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0013260 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0015730,PLoS One,The tight junction associated signalling proteins ZO-1 and ZONAB regulate retinal pigment epithelium homeostasis in mice.,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0015730,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0015730 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0003212,PLoS One,Transplantation of ES cells,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0003212,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0003212 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0022771,PLoS One,Variability of sequence surrounding the xist gene in rodents,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0022771,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0022771 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0016768,PLoS One,Determination of the beta-defnsin genomic copy number in different populations: A comparison of three,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0016768,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0016768 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0015861,PLoS One,A novel strategy for inducing enhanced mucosal HIV-1 antibody responses in an anti-inflammatory environment,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0015861,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0015861 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
